CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14934.0,14,3,1612.56,3,Loyal Customers
14935.0,255,1,1065.12,2,Lost Customers
14936.0,26,4,4273.79,3,Loyal Customers
14938.0,198,2,2322.43,3,Loyal Customers
14940.0,53,2,531.49,0,New Customers
14941.0,214,1,182.1,2,Lost Customers
14942.0,37,4,746.56,3,Loyal Customers
14943.0,299,1,107.62,2,Lost Customers
14944.0,25,7,3884.42,1,VIP Customers
14945.0,49,1,179.4,2,Lost Customers
14947.0,24,4,758.97,3,Loyal Customers
14949.0,105,4,515.0,3,Loyal Customers
14952.0,32,21,9529.86,1,VIP Customers
14953.0,54,3,685.65,3,Loyal Customers
14954.0,339,1,167.27,2,Lost Customers
14955.0,368,1,163.77,2,Lost Customers
14956.0,57,1,1325.0,3,Loyal Customers
14957.0,280,1,203.2,2,Lost Customers
14958.0,231,3,458.26,2,Lost Customers
14961.0,15,13,9365.47,1,VIP Customers
14962.0,175,3,240.21000000000004,2,Lost Customers
14963.0,15,7,1651.23,1,VIP Customers
14966.0,23,5,881.24,3,Loyal Customers
14967.0,77,5,1518.81,3,Loyal Customers
14968.0,94,1,353.65,2,Lost Customers
14969.0,339,1,906.23,2,Lost Customers
14970.0,45,8,3327.29,3,Loyal Customers
14972.0,17,1,30.300000000000004,0,New Customers
14975.0,57,1,192.45,2,Lost Customers
14977.0,361,1,31.93,2,Lost Customers
14978.0,66,5,1190.82,3,Loyal Customers
14979.0,371,1,429.66,2,Lost Customers
14980.0,373,1,150.68,2,Lost Customers
14981.0,59,1,270.8,2,Lost Customers
14982.0,208,1,237.78,2,Lost Customers
14983.0,325,1,183.2,2,Lost Customers
14984.0,24,4,1058.14,3,Loyal Customers
14986.0,12,2,563.1,0,New Customers
14987.0,1,7,1387.4499999999998,1,VIP Customers
14988.0,16,6,1704.11,1,VIP Customers
14989.0,297,1,342.4,2,Lost Customers
14990.0,248,2,304.17,2,Lost Customers
14991.0,66,1,314.67,2,Lost Customers
14992.0,78,1,210.5,2,Lost Customers
14993.0,199,1,36.13,2,Lost Customers
14994.0,18,5,946.72,3,Loyal Customers
14996.0,117,2,442.29,2,Lost Customers
14997.0,291,1,230.4,2,Lost Customers
14998.0,64,2,338.31,2,Lost Customers
14999.0,228,1,129.48000000000002,2,Lost Customers
15001.0,30,2,199.11,0,New Customers
15002.0,3,6,3127.9700000000003,1,VIP Customers
15003.0,109,6,1027.03,3,Loyal Customers
15005.0,2,29,7681.71,1,VIP Customers
15006.0,89,1,277.4,2,Lost Customers
15008.0,116,2,360.0,2,Lost Customers
15011.0,31,2,416.6,0,New Customers
15012.0,9,2,429.78,0,New Customers
15013.0,123,10,1610.82,3,Loyal Customers
15015.0,137,13,2354.97,3,Loyal Customers
15016.0,29,4,450.85,0,New Customers
15018.0,3,1,111.25,0,New Customers
15020.0,15,1,198.47,0,New Customers
15021.0,2,4,826.91,0,New Customers
15022.0,313,1,281.05,2,Lost Customers
15023.0,5,10,5287.64,1,VIP Customers
15024.0,3,8,2414.18,1,VIP Customers
15025.0,204,1,617.83,2,Lost Customers
15026.0,11,2,579.89,0,New Customers
15027.0,31,6,2129.45,3,Loyal Customers
15028.0,4,3,521.78,0,New Customers
15029.0,255,1,365.1,2,Lost Customers
15030.0,16,6,1461.63,1,VIP Customers
15031.0,30,10,2449.75,1,VIP Customers
15032.0,2,7,8821.55,1,VIP Customers
15034.0,22,6,3957.04,1,VIP Customers
15037.0,12,2,397.76,0,New Customers
15038.0,5,4,579.67,0,New Customers
15039.0,4,47,19960.3,1,VIP Customers
15040.0,177,1,7.49,2,Lost Customers
15041.0,80,1,109.47,2,Lost Customers
15042.0,231,1,179.52,2,Lost Customers
15043.0,99,5,2333.32,3,Loyal Customers
15044.0,15,18,8389.42,1,VIP Customers
15046.0,61,10,2533.37,3,Loyal Customers
15048.0,4,1,98.7,0,New Customers
15050.0,57,2,2349.5,3,Loyal Customers
15051.0,15,6,2543.55,1,VIP Customers
15055.0,110,3,549.12,3,Loyal Customers
15056.0,156,1,113.65,2,Lost Customers
15057.0,79,3,1766.46,3,Loyal Customers
15058.0,12,5,1285.04,3,Loyal Customers
15059.0,12,10,2153.48,1,VIP Customers
15061.0,3,86,83284.38,1,VIP Customers
15062.0,59,4,1597.76,3,Loyal Customers
15064.0,46,4,1254.41,3,Loyal Customers
15065.0,46,1,168.73,2,Lost Customers
15067.0,49,2,2118.12,3,Loyal Customers
15068.0,54,2,621.54,0,New Customers
15070.0,8,3,737.0500000000001,0,New Customers
15071.0,22,2,473.49,0,New Customers
15072.0,115,1,187.52,2,Lost Customers
15073.0,36,5,1744.61,3,Loyal Customers
15074.0,65,2,817.46,3,Loyal Customers
15076.0,128,2,566.89,2,Lost Customers
15077.0,130,2,2428.08,3,Loyal Customers
15078.0,4,23,8018.77,1,VIP Customers
15079.0,1,8,2871.74,1,VIP Customers
15080.0,63,2,546.25,0,New Customers
15081.0,3,8,1460.92,1,VIP Customers
15082.0,304,1,93.35,2,Lost Customers
15084.0,15,2,965.2,0,New Customers
15085.0,365,1,347.54,2,Lost Customers
15086.0,200,2,218.53,2,Lost Customers
15091.0,310,2,565.9,2,Lost Customers
15092.0,98,1,318.65,2,Lost Customers
15093.0,8,18,9729.09,1,VIP Customers
15094.0,99,2,83.0,2,Lost Customers
15095.0,56,6,1771.04,3,Loyal Customers
15097.0,219,2,660.27,2,Lost Customers
15100.0,2,6,2018.7,1,VIP Customers
15101.0,151,4,1160.41,3,Loyal Customers
15102.0,166,2,554.67,2,Lost Customers
15105.0,66,2,795.98,3,Loyal Customers
15107.0,8,4,620.85,0,New Customers
15109.0,215,2,498.15,2,Lost Customers
15110.0,39,2,509.75,0,New Customers
15111.0,8,3,1163.39,0,New Customers
15112.0,247,1,209.4,2,Lost Customers
15114.0,19,2,639.56,0,New Customers
15115.0,368,1,191.74,2,Lost Customers
15117.0,84,3,934.19,3,Loyal Customers
15122.0,58,8,2853.49,3,Loyal Customers
15123.0,57,3,2456.86,3,Loyal Customers
15124.0,112,2,266.63,2,Lost Customers
15125.0,115,9,5496.39,3,Loyal Customers
15126.0,172,2,449.49,2,Lost Customers
15127.0,155,1,304.97,2,Lost Customers
15128.0,66,1,312.68,2,Lost Customers
15129.0,21,12,3412.78,1,VIP Customers
15131.0,30,1,80.28,0,New Customers
15133.0,18,2,824.48,0,New Customers
15134.0,17,2,208.3,0,New Customers
15135.0,192,1,166.63,2,Lost Customers
15137.0,156,2,823.4,2,Lost Customers
15138.0,29,1,502.52,0,New Customers
15140.0,78,1,889.44,2,Lost Customers
15141.0,93,7,1388.47,3,Loyal Customers
15142.0,46,5,2121.18,3,Loyal Customers
15143.0,68,1,304.18,2,Lost Customers
15144.0,15,12,5579.87,1,VIP Customers
15149.0,212,4,1033.81,3,Loyal Customers
15150.0,92,3,3686.61,3,Loyal Customers
15151.0,59,2,2085.61,3,Loyal Customers
15152.0,337,1,518.14,2,Lost Customers
15154.0,114,2,1089.44,3,Loyal Customers
15155.0,19,1,383.97,0,New Customers
15157.0,205,2,718.04,2,Lost Customers
15158.0,37,1,204.62,0,New Customers
15159.0,31,4,3475.7200000000003,3,Loyal Customers
15160.0,10,3,431.11,0,New Customers
15161.0,24,1,119.92,0,New Customers
15162.0,367,1,312.9,2,Lost Customers
15164.0,25,6,1203.53,3,Loyal Customers
15165.0,9,1,487.75,0,New Customers
15166.0,103,1,167.16,2,Lost Customers
15167.0,43,4,1468.82,3,Loyal Customers
15169.0,18,2,569.22,0,New Customers
15170.0,42,1,81.15,2,Lost Customers
15173.0,16,7,1494.6,1,VIP Customers
15174.0,46,1,345.71,0,New Customers
15176.0,303,1,988.04,2,Lost Customers
15177.0,61,1,948.93,0,New Customers
15179.0,28,8,5284.97,1,VIP Customers
15180.0,3,3,816.9300000000001,0,New Customers
15181.0,56,2,510.72,0,New Customers
15182.0,21,9,2376.102,1,VIP Customers
15183.0,183,3,639.93,3,Loyal Customers
15184.0,23,2,283.19,0,New Customers
15186.0,110,3,991.79,3,Loyal Customers
15188.0,361,1,310.43,2,Lost Customers
15189.0,17,5,1298.99,3,Loyal Customers
15190.0,70,1,834.4399999999999,2,Lost Customers
15191.0,99,3,588.05,3,Loyal Customers
15192.0,1,3,937.07,0,New Customers
15194.0,4,14,4811.16,1,VIP Customers
15196.0,68,2,313.7,2,Lost Customers
15197.0,30,3,797.9,3,Loyal Customers
15198.0,44,3,377.71,0,New Customers
15199.0,10,6,1853.7,1,VIP Customers
15200.0,130,1,549.0500000000001,2,Lost Customers
15201.0,75,2,606.4100000000001,3,Loyal Customers
15202.0,56,3,6001.49,3,Loyal Customers
15203.0,26,9,2572.38,1,VIP Customers
15207.0,52,3,683.92,3,Loyal Customers
15208.0,59,1,100.4,2,Lost Customers
15209.0,366,1,178.98000000000002,2,Lost Customers
15210.0,14,2,845.01,0,New Customers
15211.0,1,1,383.07,0,New Customers
15212.0,12,1,106.48,0,New Customers
15215.0,29,4,1687.49,3,Loyal Customers
15216.0,254,1,389.49,2,Lost Customers
15217.0,199,1,426.24,2,Lost Customers
15218.0,25,11,5711.9400000000005,1,VIP Customers
15219.0,284,1,379.7,2,Lost Customers
15221.0,2,4,2062.2,1,VIP Customers
15222.0,108,10,2965.91,3,Loyal Customers
15223.0,245,3,662.2,2,Lost Customers
15224.0,148,3,549.28,3,Loyal Customers
15227.0,32,4,1269.09,3,Loyal Customers
15228.0,64,2,2193.56,3,Loyal Customers
15229.0,222,1,160.5,2,Lost Customers
15231.0,257,1,250.26,2,Lost Customers
15233.0,37,1,59.400000000000006,2,Lost Customers
15235.0,5,6,690.3000000000001,1,VIP Customers
15240.0,10,7,2753.41,1,VIP Customers
15241.0,66,3,1293.72,3,Loyal Customers
15242.0,58,1,302.04,2,Lost Customers
15243.0,71,1,610.6,2,Lost Customers
15244.0,302,1,280.51,2,Lost Customers
15245.0,38,5,2095.0,3,Loyal Customers
15246.0,191,1,266.25,2,Lost Customers
15247.0,113,2,620.06,2,Lost Customers
15248.0,47,3,1893.93,3,Loyal Customers
15249.0,66,5,2577.54,3,Loyal Customers
15250.0,276,1,60.0,2,Lost Customers
15251.0,50,10,9839.55,1,VIP Customers
15252.0,57,3,1362.63,3,Loyal Customers
15253.0,39,3,1136.89,3,Loyal Customers
15254.0,182,2,787.99,2,Lost Customers
15255.0,32,8,2815.17,1,VIP Customers
15256.0,197,1,71.95,2,Lost Customers
15257.0,50,1,368.75,0,New Customers
15259.0,148,4,1182.38,3,Loyal Customers
15260.0,8,20,7377.46,1,VIP Customers
15261.0,17,3,1253.18,0,New Customers
15262.0,16,2,239.87,0,New Customers
15264.0,166,1,454.66,2,Lost Customers
15265.0,240,2,1839.52,3,Loyal Customers
15266.0,15,4,732.91,0,New Customers
15268.0,114,3,961.9,3,Loyal Customers
15269.0,16,2,816.5600000000001,0,New Customers
15270.0,36,14,6145.37,1,VIP Customers
15271.0,1,10,2146.95,1,VIP Customers
15272.0,86,4,1309.01,3,Loyal Customers
15273.0,235,1,228.96,2,Lost Customers
15276.0,30,3,491.17,0,New Customers
15277.0,61,1,220.44,2,Lost Customers
15278.0,197,4,496.16,3,Loyal Customers
15279.0,16,4,1290.03,3,Loyal Customers
15280.0,124,2,284.4,2,Lost Customers
15281.0,14,7,6211.42,1,VIP Customers
15282.0,206,1,348.59,2,Lost Customers
15283.0,26,3,148.32999999999998,0,New Customers
15284.0,136,1,24.75,2,Lost Customers
15285.0,43,1,94.92,2,Lost Customers
15287.0,15,3,369.34,0,New Customers
15288.0,1,6,1574.51,1,VIP Customers
15289.0,94,2,653.3100000000001,3,Loyal Customers
15290.0,29,8,2553.06,1,VIP Customers
15291.0,9,26,9178.26,1,VIP Customers
15293.0,301,1,247.5,2,Lost Customers
15294.0,46,1,233.35,0,New Customers
15295.0,290,1,207.04,2,Lost Customers
15296.0,56,6,6650.17,3,Loyal Customers
15298.0,2,12,4659.47,1,VIP Customers
15299.0,8,6,3484.53,1,VIP Customers
15301.0,4,6,2533.09,1,VIP Customers
15302.0,366,1,308.0,2,Lost Customers
15303.0,201,2,650.16,2,Lost Customers
15304.0,4,2,225.15,0,New Customers
15305.0,191,1,93.6,2,Lost Customers
15306.0,136,6,2310.38,3,Loyal Customers
15309.0,246,4,797.96,3,Loyal Customers
15310.0,114,1,1634.64,3,Loyal Customers
15311.0,1,121,55942.74,1,VIP Customers
15312.0,19,8,2005.34,1,VIP Customers
15314.0,49,2,492.48,0,New Customers
15317.0,313,1,129.75,2,Lost Customers
15321.0,73,9,3961.42,3,Loyal Customers
15322.0,112,1,711.18,2,Lost Customers
15323.0,198,3,434.6,2,Lost Customers
15324.0,337,1,140.22000000000003,2,Lost Customers
15325.0,31,7,1439.72,3,Loyal Customers
15326.0,245,4,1388.81,3,Loyal Customers
15328.0,43,1,107.24,2,Lost Customers
15329.0,10,8,1909.13,1,VIP Customers
15331.0,135,3,767.91,3,Loyal Customers
15332.0,2,6,4892.68,1,VIP Customers
15336.0,37,1,240.5,0,New Customers
15337.0,47,1,373.02,0,New Customers
15338.0,313,1,277.93,2,Lost Customers
15339.0,57,5,1246.95,3,Loyal Customers
15340.0,197,1,105.5,2,Lost Customers
15341.0,85,1,382.2,2,Lost Customers
15346.0,61,2,343.7,2,Lost Customers
15347.0,2,4,1162.0,1,VIP Customers
15350.0,9,2,547.6,0,New Customers
15351.0,5,4,1770.23,1,VIP Customers
15352.0,184,1,111.15,2,Lost Customers
15353.0,3,6,2336.0,1,VIP Customers
15354.0,239,3,284.4,2,Lost Customers
15356.0,4,4,664.66,0,New Customers
15358.0,1,22,8703.21,1,VIP Customers
15359.0,298,8,181.35,2,Lost Customers
15361.0,162,3,270.15,2,Lost Customers
15362.0,84,2,613.08,3,Loyal Customers
15363.0,8,2,678.11,0,New Customers
15365.0,39,6,2242.81,3,Loyal Customers
15366.0,45,5,1786.57,3,Loyal Customers
15367.0,54,7,3203.74,3,Loyal Customers
15368.0,30,1,275.8,0,New Customers
15369.0,128,11,6251.26,3,Loyal Customers
15370.0,46,1,1352.96,0,New Customers
15371.0,298,1,59.400000000000006,2,Lost Customers
15372.0,86,7,4009.66,3,Loyal Customers
15373.0,7,6,1002.93,1,VIP Customers
15374.0,260,1,139.32,2,Lost Customers
15375.0,326,1,60.96,2,Lost Customers
15377.0,18,4,1211.75,3,Loyal Customers
15378.0,98,2,246.5,2,Lost Customers
15379.0,36,1,1174.55,0,New Customers
15380.0,1,7,1788.8,1,VIP Customers
15381.0,59,3,1293.72,3,Loyal Customers
15382.0,10,6,7777.84,1,VIP Customers
15384.0,17,2,1385.38,0,New Customers
15385.0,28,2,625.2,0,New Customers
15387.0,128,1,468.65,2,Lost Customers
15389.0,36,4,2233.8,3,Loyal Customers
15390.0,32,2,1216.66,3,Loyal Customers
15391.0,220,1,289.87,2,Lost Customers
15392.0,10,3,1376.09,0,New Customers
15393.0,203,3,659.48,3,Loyal Customers
15394.0,31,7,3103.26,1,VIP Customers
15396.0,219,1,508.2000000000001,2,Lost Customers
15400.0,56,3,586.1,3,Loyal Customers
15401.0,88,2,216.95,2,Lost Customers
15402.0,23,4,1203.77,3,Loyal Customers
15403.0,127,2,170.88,2,Lost Customers
15404.0,11,1,257.06,0,New Customers
15405.0,212,1,310.74,2,Lost Customers
15406.0,89,2,465.16,2,Lost Customers
15409.0,357,1,131.25,2,Lost Customers
15410.0,204,2,1234.88,3,Loyal Customers
15413.0,327,5,6798.72,3,Loyal Customers
15416.0,114,3,588.5,3,Loyal Customers
15418.0,61,2,449.42,0,New Customers
15420.0,70,6,743.0,3,Loyal Customers
15421.0,21,6,2854.98,1,VIP Customers
15422.0,15,5,1522.27,3,Loyal Customers
15423.0,217,2,223.39,2,Lost Customers
15424.0,99,1,214.44,2,Lost Customers
15425.0,36,4,1941.12,3,Loyal Customers
15426.0,5,5,1134.85,1,VIP Customers
15428.0,23,3,668.97,0,New Customers
15430.0,103,2,954.75,3,Loyal Customers
15431.0,138,1,153.24,2,Lost Customers
15432.0,177,1,149.57,2,Lost Customers
15434.0,10,6,1525.5800000000002,1,VIP Customers
15437.0,276,1,193.29,2,Lost Customers
15439.0,40,4,1269.05,3,Loyal Customers
15441.0,32,3,1254.21,3,Loyal Customers
15443.0,110,7,1900.64,3,Loyal Customers
15445.0,226,1,171.0,2,Lost Customers
15446.0,12,3,399.75,0,New Customers
15447.0,163,4,337.71000000000004,2,Lost Customers
15448.0,310,1,294.17,2,Lost Customers
15451.0,70,2,226.86,2,Lost Customers
15452.0,26,3,1256.63,3,Loyal Customers
15454.0,254,1,126.89,2,Lost Customers
15455.0,233,1,38.25,2,Lost Customers
15456.0,39,7,1656.93,3,Loyal Customers
15458.0,38,1,208.8,0,New Customers
15459.0,53,2,202.83,2,Lost Customers
15461.0,96,2,429.7,2,Lost Customers
15462.0,81,1,502.45,2,Lost Customers
15465.0,5,15,5281.53,1,VIP Customers
15466.0,25,3,1225.93,3,Loyal Customers
15468.0,28,1,962.97,0,New Customers
15469.0,74,1,335.70000000000005,2,Lost Customers
15470.0,211,1,63.42,2,Lost Customers
15471.0,16,2,837.53,0,New Customers
15473.0,80,1,274.8,2,Lost Customers
15474.0,231,1,150.35,2,Lost Customers
15476.0,16,4,2209.98,3,Loyal Customers
15477.0,285,1,368.4,2,Lost Customers
15478.0,211,1,583.5600000000001,2,Lost Customers
15479.0,369,1,147.4,2,Lost Customers
15480.0,101,4,5373.5,3,Loyal Customers
15481.0,37,1,1993.34,3,Loyal Customers
15482.0,22,7,3537.6,1,VIP Customers
15483.0,21,6,592.56,3,Loyal Customers
15484.0,176,2,1061.69,3,Loyal Customers
15485.0,9,5,3186.01,1,VIP Customers
15486.0,163,1,102.0,2,Lost Customers
15487.0,315,1,231.32,2,Lost Customers
15488.0,92,4,340.6,3,Loyal Customers
15489.0,36,5,1285.3300000000002,3,Loyal Customers
15490.0,66,1,210.85,2,Lost Customers
15493.0,25,4,2168.27,3,Loyal Customers
15494.0,114,3,2422.02,3,Loyal Customers
15495.0,15,1,246.5,0,New Customers
15496.0,267,1,146.14,2,Lost Customers
15497.0,18,7,7395.19,1,VIP Customers
15498.0,2,19,12633.18,1,VIP Customers
15499.0,359,1,158.65,2,Lost Customers
15501.0,40,2,399.95,0,New Customers
15502.0,4,5,3548.34,1,VIP Customers
15503.0,362,1,116.26,2,Lost Customers
15504.0,156,3,349.87,2,Lost Customers
15506.0,17,3,1058.25,0,New Customers
15509.0,16,1,152.41,0,New Customers
15512.0,26,2,210.58,0,New Customers
15513.0,1,18,12992.33,1,VIP Customers
15514.0,15,7,2368.34,1,VIP Customers
15515.0,23,1,171.81,0,New Customers
15518.0,15,7,2268.44,1,VIP Customers
15519.0,19,2,344.61,0,New Customers
15521.0,36,8,4098.04,1,VIP Customers
15523.0,24,15,16847.18,1,VIP Customers
15524.0,242,1,151.4,2,Lost Customers
15525.0,9,2,430.78,0,New Customers
15527.0,30,15,3126.36,1,VIP Customers
15529.0,2,2,1116.72,0,New Customers
15530.0,148,1,311.37,2,Lost Customers
15532.0,12,6,2174.12,1,VIP Customers
15534.0,361,1,162.25,2,Lost Customers
15535.0,40,2,541.47,0,New Customers
15536.0,45,1,259.09,0,New Customers
15538.0,173,6,3358.4,3,Loyal Customers
15540.0,11,1,247.38,0,New Customers
15542.0,148,3,855.71,3,Loyal Customers
15543.0,95,1,114.4,2,Lost Customers
15544.0,8,12,4615.72,1,VIP Customers
15545.0,7,1,135.32999999999998,0,New Customers
15546.0,242,2,1079.1,3,Loyal Customers
15547.0,12,12,5146.45,1,VIP Customers
15548.0,231,1,158.09,2,Lost Customers
15549.0,57,5,652.7,3,Loyal Customers
15550.0,14,8,1635.42,1,VIP Customers
15551.0,30,6,1243.75,3,Loyal Customers
15552.0,259,1,162.4,2,Lost Customers
15555.0,1,22,7267.83,1,VIP Customers
15558.0,275,1,202.68,2,Lost Customers
15559.0,204,1,1109.4,2,Lost Customers
15560.0,33,2,153.52,0,New Customers
15561.0,19,4,1133.8,3,Loyal Customers
15562.0,60,2,536.88,0,New Customers
15563.0,150,3,1459.02,3,Loyal Customers
15564.0,99,2,70.74000000000001,2,Lost Customers
15566.0,28,2,227.87,0,New Customers
15569.0,26,5,2207.74,3,Loyal Customers
15570.0,5,14,5105.32,1,VIP Customers
15571.0,22,10,3241.92,1,VIP Customers
15572.0,16,3,1431.78,3,Loyal Customers
15573.0,254,3,597.23,2,Lost Customers
15574.0,8,3,774.84,0,New Customers
15575.0,255,1,30.1,2,Lost Customers
15577.0,359,2,137.15,2,Lost Customers
15579.0,19,3,923.03,0,New Customers
15580.0,12,8,1375.39,1,VIP Customers
15581.0,2,26,4076.97,1,VIP Customers
15583.0,12,1,95.96,0,New Customers
15584.0,35,2,547.34,0,New Customers
15586.0,228,3,1139.1,3,Loyal Customers
15587.0,28,3,608.4,0,New Customers
15588.0,313,1,579.6,2,Lost Customers
15590.0,18,5,1496.6,3,Loyal Customers
15591.0,218,3,217.9,2,Lost Customers
15595.0,123,1,357.6,2,Lost Customers
15596.0,1,5,1723.45,1,VIP Customers
15597.0,211,1,238.8,2,Lost Customers
15598.0,63,1,307.34,2,Lost Customers
15599.0,81,1,488.32,2,Lost Customers
15600.0,64,4,1199.31,3,Loyal Customers
15601.0,8,17,8183.56,1,VIP Customers
15602.0,4,8,1932.64,1,VIP Customers
15603.0,284,1,40.0,2,Lost Customers
15605.0,9,5,738.57,0,New Customers
15606.0,26,8,2310.83,1,VIP Customers
15607.0,179,8,1604.21,3,Loyal Customers
15608.0,51,1,692.3,0,New Customers
15611.0,19,13,1405.83,1,VIP Customers
15613.0,246,1,433.72,2,Lost Customers
15614.0,73,4,3147.36,3,Loyal Customers
15615.0,26,24,10974.23,1,VIP Customers
15616.0,74,1,317.11,2,Lost Customers
15617.0,32,3,828.5500000000001,3,Loyal Customers
15620.0,45,1,389.18,0,New Customers
15622.0,63,8,4143.05,3,Loyal Customers
15623.0,29,7,2136.02,3,Loyal Customers
15625.0,12,5,1702.14,1,VIP Customers
15626.0,57,1,391.72,2,Lost Customers
15627.0,93,2,566.9,2,Lost Customers
15628.0,2,9,2782.02,1,VIP Customers
15629.0,86,4,2240.9,3,Loyal Customers
15630.0,280,1,295.05,2,Lost Customers
15631.0,278,1,596.67,2,Lost Customers
15633.0,145,13,4335.96,3,Loyal Customers
15634.0,19,1,311.1,0,New Customers
15635.0,31,1,100.35,0,New Customers
15636.0,73,2,719.82,3,Loyal Customers
15637.0,49,4,574.23,3,Loyal Customers
15638.0,14,6,2265.2,1,VIP Customers
15639.0,87,2,639.76,3,Loyal Customers
15640.0,8,15,11411.92,1,VIP Customers
15641.0,32,8,3458.35,1,VIP Customers
15642.0,365,1,105.78,2,Lost Customers
15645.0,50,2,443.16,0,New Customers
15646.0,8,3,526.97,0,New Customers
15647.0,51,1,169.0,2,Lost Customers
15649.0,3,3,1354.35,0,New Customers
15650.0,157,2,553.88,2,Lost Customers
15651.0,56,2,612.76,0,New Customers
15652.0,23,4,1068.2,3,Loyal Customers
15658.0,8,4,1399.37,0,New Customers
15659.0,22,2,226.04,0,New Customers
15660.0,1,7,1212.13,1,VIP Customers
15661.0,15,6,906.15,3,Loyal Customers
15662.0,297,2,283.73,2,Lost Customers
15664.0,85,3,867.6,3,Loyal Customers
15665.0,47,3,1764.86,3,Loyal Customers
15666.0,108,2,632.94,2,Lost Customers
15670.0,192,1,152.15,2,Lost Customers
15672.0,361,1,45.3,2,Lost Customers
15673.0,87,5,3478.09,3,Loyal Customers
15674.0,53,8,4501.63,3,Loyal Customers
15675.0,40,1,218.35,0,New Customers
15677.0,57,2,648.4,0,New Customers
15678.0,31,2,1473.24,3,Loyal Customers
15680.0,2,8,3173.9,1,VIP Customers
15681.0,15,9,1563.54,1,VIP Customers
15682.0,235,2,318.24,2,Lost Customers
15683.0,109,1,330.79,2,Lost Customers
15684.0,183,3,173.95,2,Lost Customers
15685.0,86,1,55.98,2,Lost Customers
15686.0,56,1,90.0,2,Lost Customers
15688.0,54,1,190.57,2,Lost Customers
15689.0,253,1,266.93,2,Lost Customers
15691.0,30,3,434.5,0,New Customers
15693.0,295,1,37.5,2,Lost Customers
15694.0,1,12,4331.41,1,VIP Customers
15695.0,233,2,721.0600000000001,2,Lost Customers
15696.0,59,5,1170.11,3,Loyal Customers
15697.0,325,1,246.75,2,Lost Customers
15698.0,260,1,46.2,2,Lost Customers
15702.0,112,2,140.39,2,Lost Customers
15704.0,138,2,1441.04,3,Loyal Customers
15708.0,5,3,969.19,0,New Customers
15709.0,225,1,194.6,2,Lost Customers
15710.0,53,1,898.87,0,New Customers
15711.0,192,2,420.25,2,Lost Customers
15712.0,15,7,2400.05,1,VIP Customers
15713.0,2,3,654.09,0,New Customers
15714.0,89,3,453.93,3,Loyal Customers
15715.0,191,5,658.02,3,Loyal Customers
15716.0,5,8,1913.55,1,VIP Customers
15717.0,57,4,456.7000000000001,3,Loyal Customers
15718.0,176,1,293.79,2,Lost Customers
15719.0,17,18,5165.9,1,VIP Customers
15720.0,186,1,140.49,2,Lost Customers
15722.0,81,6,3022.79,3,Loyal Customers
15723.0,47,3,740.0,3,Loyal Customers
15724.0,36,1,92.6,2,Lost Customers
15726.0,26,1,321.91,0,New Customers
15727.0,23,8,4212.65,1,VIP Customers
15728.0,15,2,544.6,0,New Customers
15729.0,36,2,107.55,0,New Customers
15730.0,17,2,605.7,0,New Customers
15731.0,189,1,125.3,2,Lost Customers
15732.0,8,9,1387.95,1,VIP Customers
15734.0,72,2,923.85,3,Loyal Customers
15735.0,57,1,327.68,2,Lost Customers
15736.0,71,2,1767.12,3,Loyal Customers
15738.0,8,26,8560.55,1,VIP Customers
15741.0,94,2,208.62,2,Lost Customers
15742.0,255,1,156.87,2,Lost Customers
15747.0,11,6,1553.17,1,VIP Customers
15748.0,85,2,465.45,2,Lost Customers
15750.0,2,12,4330.461,1,VIP Customers
15751.0,96,11,1380.44,3,Loyal Customers
15752.0,8,3,1557.96,0,New Customers
15754.0,129,6,2579.04,3,Loyal Customers
15755.0,15,11,3628.87,1,VIP Customers
15757.0,22,4,2225.94,3,Loyal Customers
15759.0,147,4,577.89,3,Loyal Customers
15760.0,266,2,13916.34,3,Loyal Customers
15761.0,78,1,143.05,2,Lost Customers
15764.0,70,2,1223.11,3,Loyal Customers
15765.0,302,1,370.63,2,Lost Customers
15766.0,92,2,516.0,2,Lost Customers
15768.0,112,31,14687.06,1,VIP Customers
15769.0,7,21,32451.6,1,VIP Customers
15770.0,248,1,321.45,2,Lost Customers
15771.0,240,3,1006.54,3,Loyal Customers
15772.0,54,1,280.88,2,Lost Customers
15773.0,45,1,138.84,2,Lost Customers
15774.0,54,5,1017.54,3,Loyal Customers
15775.0,267,1,45.6,2,Lost Customers
15777.0,32,3,715.5,0,New Customers
15778.0,67,1,307.95000000000005,2,Lost Customers
15779.0,99,2,124.08,2,Lost Customers
15782.0,66,1,1399.36,3,Loyal Customers
15784.0,103,2,848.33,3,Loyal Customers
15785.0,15,11,3640.96,1,VIP Customers
15786.0,53,2,3582.62,3,Loyal Customers
15788.0,144,1,221.83,2,Lost Customers
15789.0,67,5,1610.71,3,Loyal Customers
15791.0,165,3,1995.65,3,Loyal Customers
15792.0,35,2,933.84,0,New Customers
15793.0,14,5,1433.96,3,Loyal Customers
15794.0,372,2,777.0,2,Lost Customers
15795.0,66,7,1369.86,3,Loyal Customers
15796.0,10,9,2463.02,1,VIP Customers
15797.0,217,2,613.6800000000001,2,Lost Customers
15798.0,128,3,1535.37,3,Loyal Customers
15799.0,54,1,537.2,0,New Customers
15800.0,89,5,530.18,3,Loyal Customers
15803.0,81,3,1513.84,3,Loyal Customers
15805.0,21,13,4660.75,1,VIP Customers
